"strap","Parcelno"
"R0149280","146524007026"
"R0149281","146524007027"
"R0149282","146524007028"
"R0149283","146524007029"
"R0149284","146524007030"
"R0149285","146524008001"
"R0149286","146524008002"
"R0149287","146524008003"
"R0149288","146524008004"
"R0149289","146524008005"
"R0149290","146524008006"
"R0149291","146524008007"
"R0149292","146524008008"
"R0149293","146524008009"
"R0149294","146524008010"
"R0149295","146524008011"
"R0149296","146524008012"
"R0149297","146524008013"
"R0149298","146524008014"
"R0149299","146524008015"
"R0149300","146524008016"
"R0149301","146524008017"
"R0149302","146524008018"
"R0149303","146524008019"
"R0149304","146524008020"
"R0149305","146524008021"
"R0149306","146524008022"
"R0149307","146524008023"
"R0149308","146524008024"
"R0149309","146524008025"
"R0149310","146524008026"
"R0149311","146524008027"
"R0149312","146524008028"
"R0149313","146524008029"
"R0149314","146524008030"
"R0149315","146524008031"
"R0149316","146524008032"
"R0149317","146524008033"
"R0149318","146524008034"
"R0149319","146524009001"
"R0149320","146524009002"
"R0149321","146524009003"
"R0149322","146524009004"
"R0149323","146524009005"
"R0149324","146524009006"
"R0149325","146524009007"
"R0149326","146524009008"
"R0149327","146524009009"
"R0149328","146524009010"
"R0149329","146524009011"
"R0149330","146524009012"
"R0149331","146524009013"
"R0149332","146524009014"
"R0149333","146524009015"
"R0149334","146524009016"
"R0149335","146524009017"
"R0149336","146524009018"
"R0149337","146524009019"
"R0149338","146524009020"
"R0149339","146524009021"
"R0149340","146524009022"
"R0149341","146524009023"
"R0149342","146524009024"
"R0149343","146524009025"
"R0149344","120532157001"
"R0149345","120532157002"
"R0149346","120532158001"
"R0149347","120532158002"
"R0149348","146330546002"
"R0149349","146330546004"
"R0149350","120325000056"
"R0149351","120325000037"
"R0149352","131515338001"
"R0149353","120527153002"
"R0149354","131515338008"
"R0149355","145701000029"
"R0149357","120526427001"
"R0149358","120526427002"
"R0149359","120526427003"
"R0149360","120526427004"
"R0149361","120526427005"
"R0149362","120526427006"
"R0149363","120526427007"
"R0149364","120526427008"
"R0149365","120526427009"
"R0149366","131713008002"
"R0149367","131713008003"
"R0149368","131713008004"
"R0149369","131713008005"
"R0149370","131713009001"
"R0149371","131713009002"
"R0149372","131713009003"
"R0149373","131713009004"
"R0149374","131713009005"
"R0149375","131713009006"
"R0149376","131713009007"
"R0149377","131713009008"
"R0149378","131713009009"
"R0149379","131713009010"
"R0149380","131713009011"
"R0149381","131713009012"
"R0149382","131713009013"
"R0149383","131713009014"
"R0149384","131713010001"
"R0149385","131713010002"
"R0149386","131713010003"
"R0149387","131713010004"
"R0149388","131713010005"
"R0149389","131713010006"
"R0149390","131713011001"
"R0149391","131713011002"
"R0149392","131713011003"
"R0149393","131713012001"
"R0149394","131713012002"
"R0149398","131713016001"
"R0149400","131713017001"
"R0149401","131713017002"
"R0149404","131931000002"
"R0149405","157510218079"
"R0149406","157510218081"
"R0149407","157510218121"
"R0149408","157510218118"
"R0149409","157510218099"
"R0149410","157708134002"
"R0149411","157708134003"
"R0149412","157708134004"
"R0149413","157708134005"
"R0149414","157708134006"
"R0149415","157708134007"
"R0149416","157708134008"
"R0149417","157708134009"
"R0149418","157708134010"
"R0149419","157708134011"
"R0149420","157708134012"
"R0149421","157708134013"
"R0149422","157503417003"
"R0149423","131503138002"
"R0149424","131503138003"
"R0149425","131503138004"
"R0149426","131503138005"
"R0149428","131515149001"
"R0149429","131507468004"
"R0149430","131515150002"
"R0149431","131515150003"
"R0149432","131515150004"
"R0149433","131515150005"
"R0149434","131515150006"
"R0149435","120534318024"
"R0149436","157510283002"
"R0149437","157510283003"
"R0149438","157510283004"
"R0149439","157510283005"
"R0149440","157510283006"
"R0149441","157510283007"
"R0149442","157510283008"
"R0149443","157510283009"
"R0149444","157510283010"
"R0149445","157510283011"
"R0149446","157510283012"
"R0149447","131510341001"
"R0149448","131510341002"
"R0149449","131510341003"
"R0149450","131510341004"
"R0149451","131510341005"
"R0149452","131510341006"
"R0149453","131510342001"
"R0149454","131510342002"
"R0149455","131510342003"
"R0149456","131510342004"
"R0149457","131510342005"
"R0149458","131510044001"
"R0149460","146535405001"
"R0149461","157513406008"
"R0149465","146535327003"
"R0149466","157511100005"
"R0149470","131518404002"
"R0149471","131518404003"
"R0149472","131518404004"
"R0149473","131518404005"
"R0149474","131518404006"
"R0149475","131518404007"
"R0149476","131518404008"
"R0149477","131518404009"
"R0149478","131518404010"
"R0149479","131518404011"
"R0149480","131518404012"
"R0149481","131518404013"
"R0149482","131518404014"
"R0149483","131518404015"
"R0149484","131518404016"
"R0149485","131518404017"
"R0149486","131518404018"
"R0149487","131518404019"
"R0149488","131518404020"
"R0149489","131518404021"
"R0149490","131518404022"
"R0149491","131518404023"
"R0149492","131518404024"
"R0149493","131518404025"
"R0149494","131518404026"
"R0149495","131518404027"
"R0149496","131518404028"
"R0149497","131518404029"
"R0149498","131518404030"
"R0149499","131518404031"
"R0149500","131518404032"
"R0149501","131518404033"
"R0149502","131518404034"
"R0149503","131518404035"
"R0149504","131518404036"
"R0149505","131518404037"
"R0149506","131518404038"
"R0149507","131518404039"
"R0149508","131518404040"
"R0149509","131518404041"
"R0149510","131518404042"
"R0149511","131518404043"
"R0149512","131518404044"
"R0149513","131518404045"
"R0149514","131518404046"
"R0149515","131518404047"
"R0149516","131518404048"
"R0149517","131518404049"
"R0149518","131518404050"
"R0149519","131518404051"
"R0149520","131518404052"
"R0149521","131518404053"
"R0149522","131518404054"
"R0149534","157510218078"
"R0149535","146535328001"
"R0149536","146535328002"
"R0149537","146535328003"
"R0149538","146535329001"
"R0149539","146535329002"
"R0149540","146535329003"
"R0149541","146535330001"
"R0149542","146535330002"
"R0149543","146535330003"
"R0149544","146535330004"
"R0149546","157521000008"
"R0149547","146516009001"
"R0149548","146516009002"
"R0149549","146516009003"
"R0149550","146516009004"
"R0149551","146516009005"
"R0149552","146516009006"
"R0149553","146516009007"
"R0149554","146509405001"
"R0149555","146509405002"
"R0149556","146516004008"
"R0149557","146516010002"
"R0149558","157510218098"
"R0149559","157510218080"
"R0149560","131510232002"
"R0149561","131518150002"
"R0149562","157516017005"
"R0149563","157516017006"
"R0149565","158300200089"
"R0149566","158310000034"
"R0149567","157516027002"
"R0149568","157516027003"
"R0149569","157516027004"
"R0149570","157516027005"
"R0149571","131518126001"
"R0149572","131518126002"
"R0149573","131518126003"
"R0149574","131518127001"
"R0149575","131518127002"
"R0149576","131518127003"
"R0149577","131518128001"
"R0149578","131518128002"
"R0149579","131518128003"
"R0149582","146329238002"
"R0149583","146329238003"
"R0149584","146329238004"
"R0149585","157706239002"
"R0149586","120534153002"
"R0149587","120534153003"
"R0149588","120534153004"
"R0149589","146331341002"
"R0149590","146331341003"
"R0149591","146331341004"
"R0149592","146331341005"
"R0149593","146331341006"
"R0149594","146331341007"
"R0149595","146331341008"
"R0149596","157503417011"
"R0149597","157510218086"
"R0149598","157510218101"
"R0149599","157510218124"
"R0149600","157510218126"
"R0149601","158312001008"
"R0149602","131518129001"
"R0149603","131518129002"
"R0149604","120523000012"
"R0149606","157502300001"
"R0149607","146524010001"
"R0149608","146524010002"
"R0149609","146524010003"
"R0149610","146524010004"
"R0149611","146524010005"
"R0149612","146524010006"
"R0149613","146524010007"
"R0149614","146524010008"
"R0149615","146524010009"
"R0149616","146524010010"
"R0149617","146524010011"
"R0149618","146524010012"
"R0149619","146524010013"
"R0149620","146524010014"
"R0149621","146524010015"
"R0149622","146524010016"
"R0149623","146524010017"
"R0149624","146524010018"
"R0149625","146524010019"
"R0149626","146524010020"
"R0149627","146524010021"
"R0149628","146524010022"
"R0149629","146524010023"
"R0149630","146524010024"
"R0149631","146524010025"
"R0149632","146524010026"
"R0149633","146524010027"
"R0149634","146524010028"
"R0149635","146524010029"
"R0149636","146524010030"
"R0149637","146524010031"
"R0149638","146524010032"
"R0149639","146524010033"
"R0149640","146524011001"
"R0149641","146524011002"
"R0149642","146524011003"
"R0149643","146524011004"
"R0149644","146524011005"
"R0149645","146524011006"
"R0149646","146524011007"
"R0149647","146524011008"
"R0149648","146524011009"
"R0149649","146524011010"
"R0149650","146524011011"
"R0149651","146524011012"
"R0149652","146524011013"
"R0149653","146524011014"
"R0149654","146524012001"
"R0149655","146524012002"
"R0149656","146524012003"
"R0149657","146524012004"
"R0149658","146524012005"
"R0149659","146524012006"
"R0149660","146524012007"
"R0149661","146524012008"
"R0149662","146524013001"
"R0149664","146524013003"
"R0149667","120320000002"
"R0149675","157510283013"
"R0149679","158315000038"
"R0149685","158315000044"
"R0149686","157504426001"
"R0149687","157504426002"
"R0149688","157504426003"
"R0149689","157504426004"
"R0149690","157504426005"
"R0149691","157504426006"
"R0149692","157504426007"
"R0149693","157504426008"
"R0149694","157504426009"
"R0149695","157504426011"
"R0149696","120525402002"
"R0149697","120525402003"
"R0149698","120525402004"
"R0149699","120525402005"
"R0149700","120525402006"
"R0149701","120525402007"
"R0149702","120525402008"
"R0149703","120525402009"
"R0149704","120525402010"
"R0149705","120525402011"
"R0149706","120525402012"
"R0149707","120525402013"
"R0149708","120525402014"
"R0149709","120525403001"
"R0149710","120525403002"
"R0149711","120525403003"
"R0149712","120525313004"
"R0149713","120525313005"
"R0149714","120525313006"
"R0149715","120525313007"
"R0149716","120525313008"
"R0149717","120525313009"
"R0149718","120525313010"
"R0149719","120525313011"
"R0149720","120525314001"
"R0149721","120525314002"
"R0149722","120525314003"
"R0149723","120525314004"
"R0149724","120525314005"
"R0149725","120525314006"
"R0149726","120525314007"
"R0149727","120525314008"
"R0149728","120525314009"
"R0149729","120525314010"
"R0149730","120525314011"
"R0149731","120525314012"
"R0149732","120525314013"
"R0149733","120525314014"
"R0149734","120525314015"
"R0149735","120525314016"
"R0149736","120525314017"
"R0149737","120525314018"
"R0149738","120525314019"
"R0149739","120525314020"
"R0149740","120525314021"
"R0149741","120525314022"
"R0149742","120525314023"
"R0149743","120525404024"
"R0149744","120525404025"
"R0149745","120525315001"
"R0149746","120525315002"
"R0149747","120525315003"
"R0149748","120525315004"
"R0149749","120525315005"
"R0149750","120525315006"
"R0149751","120525315007"
"R0149752","120525315008"
"R0149753","120525315009"
"R0149754","120525315010"
"R0149755","120525315011"
"R0149756","120525315012"
"R0149757","120525315013"
"R0149758","120525315014"
"R0149759","120525315015"
"R0149760","120525315016"
"R0149761","120525315017"
"R0149762","120525315018"
"R0149763","120525315019"
"R0149764","120525315020"
"R0149765","120525405021"
"R0149766","120525405022"
"R0149767","120525405023"
"R0149768","120525405024"
"R0149769","120525315025"
"R0149770","120525315026"
"R0149771","120525315027"
"R0149772","120525315028"
"R0149773","120525315029"
"R0149774","120525315030"
"R0149775","120525315031"
"R0149776","120525315032"
"R0149777","120525315033"
"R0149778","120525315034"
"R0149779","120525315035"
"R0149780","120525315036"
"R0149781","120525315037"
"R0149782","120525315038"
"R0149783","120525315039"
"R0149784","120525315040"
"R0149785","120525315041"
"R0149786","120525315042"
"R0149787","120525315043"
"R0149788","120525316001"
"R0149789","120525316002"
"R0149790","120525316003"
"R0149791","120525316004"
"R0149792","120525316005"
"R0149793","120525316006"
"R0149794","120525316007"
"R0149795","120525316008"
"R0149796","120525316009"
"R0149797","120525316010"
"R0149798","120525316011"
"R0149799","120525316012"
"R0149800","120525316013"
"R0149801","120525316014"
"R0149802","120525316015"
"R0149803","120525406016"
"R0149804","120525406017"
"R0149805","120525406018"
"R0149806","120525406019"
"R0149807","120525406020"
"R0149808","120525406021"
"R0149809","120525406022"
"R0149810","120525406023"
"R0149811","120525406024"
"R0149812","120525406025"
"R0149813","120525406026"
"R0149814","120525406027"
"R0149815","120525406028"
"R0149816","120525316029"
"R0149817","120525316030"
"R0149818","120525316031"
"R0149819","120525317001"
"R0149820","120525317002"
"R0149821","120525407003"
"R0149822","131518130001"
"R0149823","131518130002"
"R0149824","131518130003"
"R0149825","146512463001"
"R0149826","146512463002"
"R0149827","146512463003"
"R0149829","131510343001"
"R0149830","131510343002"
"R0149831","131510343003"
"R0149832","131510343004"
"R0149833","131510343005"
"R0149834","131510343006"
"R0149835","131510343007"
"R0149836","131510343008"
"R0149839","157519305006"
"R0149840","157510218087"
"R0149841","157510218116"
"R0149845","146524000001"
"R0149862","146330471001"
"R0149863","146330471002"
"R0149864","146330471003"
"R0149865","146330471004"
"R0149866","146330471005"
"R0149867","146330471006"
"R0149868","146330471007"
"R0149869","146330472001"
"R0149870","146330472002"
"R0149871","157529307001"
"R0149872","157529307002"
"R0149873","120526428002"
"R0149874","120526428003"
"R0149875","120526428004"
"R0149876","120526428005"
"R0149877","120526428006"
"R0149878","120526428007"
"R0149879","120526428008"
"R0149880","120526428009"
"R0149881","120526429001"
"R0149882","120526429002"
"R0149883","120526429003"
"R0149884","120526429004"
"R0149885","120526429005"
"R0149886","120526429006"
"R0149887","120526429007"
"R0149888","120526429008"
"R0149889","120526429009"
"R0149891","145902000016"
"R0149892","145902000017"
"R0149893","145902000018"
"R0149894","120514000005"
"R0309659","157508416004"
"R0400002","120321000002"
"R0400003","120322000024"
"R0400004","120325000017"
"R0400005","120326000053"
"R0400006","120327000002"
"R0400007","120336000010"
"R0400008","120502000002"
"R0400009","120511000037"
"R0400010","120515000008"
"R0400011","120522000007"
"R0400012","120523000002"
"R0400013","120526000007"
"R0400014","120527100002"
"R0400015","120531000002"
"R0400016","120532300002"
"R0400017","120534100002"
"R0400018","120535300002"
"R0400019","131502300002"
"R0400020","131503320005"
"R0400021","131503321012"
"R0400022","131503323009"
"R0400023","131503420002"
